report_date,year,quarter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,25,26
20230630,2023,2,20717264500.0,189246041300.0,166847523600.0,21473201500.0,17552996700.0,191683175800.0,715160700.0,37070369800.0,4.7201,38.718789,8.432188,12.31,4.335015,21.63327,11.346711,9.460053,70.096171,4.7201,4.7125,4.540418,38.718789,31.154967,37.30541,8.432188,7.887114,18.411543,18.17659,0.27621,18.687754,43.046731,43.046731,6.1232,12.31,12.170937,12.379587,10.488781,10.311999,14.224542,4.335015,9.727846,8.010686,3.691531,21.63327,11.346711,15.32355,13.399182,3.336244,3.457978,20717264500.0,189246041300.0,21473201500.0,17552996700.0,67.516981,153.638304,0.195884,0.195884,87.826783,9.460053,78.366729,1.789346,15.689124,1.414009,1.233464,1.054585,70.096171,3.710635,3.344053,263.963036,0.811923,3.167742,56.822808,2.361947,76.208311,0.304756,590.636409,0.49104,366.568451,1.233426,-1.276527,1.552676
20230331,2023,1,9822265100.0,89038465300.0,79328835300.0,10080607200.0,7800056700.0,208720442500.0,715160700.0,20966278500.0,2.2407,76.935847,8.584346,5.8,2.047495,21.268845,11.321631,10.055336,67.397801,2.2407,2.2342,2.152658,76.935847,63.649836,41.181891,8.584346,8.239383,28.67984,44.421465,0.497179,29.17702,36.45554,36.45554,5.202418,5.8,5.227196,5.574684,4.426968,4.15102,14.270583,2.047495,4.532285,3.751395,1.736352,21.268845,11.321631,15.194017,13.496063,1.58276,1.62439,9822265100.0,89038465300.0,10080607200.0,7800056700.0,82.911579,557.97393,0.235474,0.235474,88.78649,10.055336,78.731154,2.134566,16.075353,1.342794,1.121994,0.915071,67.397801,3.522126,3.067277,229.625946,0.732365,1.67093,53.862189,0.996414,90.323887,0.143476,627.279644,0.229131,392.786936,0.616152,,
20221231,2022,4,30729163500.0,328593987500.0,293745632000.0,33457143500.0,28213098200.0,176909162000.0,704065200.0,61208843300.0,7.1766,67.340951,25.059766,24.67,8.541582,20.251246,10.181909,9.369781,70.561865,7.1766,7.1553,6.734636,67.340951,58.324643,36.047888,25.059766,33.622556,25.892478,36.398708,0.497152,26.38963,134.531028,134.531028,15.88741,24.67,18.682471,24.682601,22.661621,17.152774,11.809477,8.541582,19.13507,16.204203,7.847613,20.251246,10.181909,12.52325,11.205921,6.763925,7.364392,30729163500.0,328593987500.0,33457143500.0,28213098200.0,152.074703,92.885257,0.186274,0.186274,89.118534,9.369781,79.748753,1.991881,8.768645,1.310971,1.051746,0.860549,70.561865,3.649153,3.396954,257.806397,0.654582,8.041941,44.76531,4.484517,80.276198,0.723282,497.731134,1.162198,309.757838,4.165787,-25.841127,-12.186365
20220930,2022,3,17591591700.0,210340240500.0,191278983000.0,19632163800.0,16038385200.0,161285442600.0,1002941600.0,25967948600.0,4.1502,61.346502,10.640547,15.98,5.635713,18.949956,9.333527,9.617364,70.239306,4.1502,4.1287,3.855392,61.346502,53.909482,32.81156,10.640547,21.345034,20.531484,36.215441,0.49715,21.028634,86.188379,86.188379,9.809884,15.98,11.750103,15.020936,13.694699,10.712656,11.38191,5.635713,12.813113,10.278655,5.001315,18.949956,9.333527,11.707362,10.677293,4.141107,4.621463,17591591700.0,210340240500.0,19632163800.0,16038385200.0,186.717297,126.954728,0.123456,0.123456,90.667407,9.617364,81.050043,1.476156,12.070307,1.239612,0.955575,0.778697,70.239306,3.627274,3.360136,254.254633,0.576744,5.401655,49.984673,2.859823,94.411415,0.495146,545.293091,0.804944,335.42695,3.003546,,
20220630,2022,2,8168034600.0,112971257900.0,103727259500.0,9669961200.0,7051287000.0,149690334500.0,1002941600.0,18682343000.0,1.9574,57.231237,7.65522,9.11,3.233938,18.675464,8.559664,10.204426,68.894459,1.9574,1.9471,1.790115,57.231237,50.814037,30.610485,7.65522,20.990859,17.282366,36.155872,0.49715,17.779516,46.29076,46.29076,5.226974,9.11,5.848046,7.286887,6.290612,5.048491,11.291615,3.233938,7.151105,5.165624,2.71681,18.675464,8.559664,11.324577,10.341632,2.070738,2.451503,8168034600.0,112971257900.0,9669961200.0,7051287000.0,156.318511,82.168187,0.165372,0.165372,91.528962,10.204426,81.324535,2.28725,17.419746,1.243488,0.933975,0.800679,68.894459,3.518979,3.214861,237.3742,0.63746,3.691398,48.762009,1.58806,113.345793,0.286401,628.487716,0.469654,383.260852,2.096842,-16.271998,-9.293557
20220331,2022,1,1492804600.0,48678419100.0,47132951600.0,1975459100.0,977020300.0,93595348500.0,653619200.0,7075886400.0,0.6439,36.558033,3.035752,1.76,0.868046,14.484539,4.058182,10.984528,75.124533,0.6439,0.6405,0.327164,36.558033,30.585735,18.675008,3.035752,1.362146,15.264869,18.574773,0.497016,15.761886,20.884395,20.884395,1.273518,1.76,1.751884,1.75909,1.1513,1.146584,6.097943,0.868046,2.021958,1.349272,0.720398,14.484539,4.058182,5.280199,5.04564,0.436542,0.577685,1492804600.0,48678419100.0,1975459100.0,977020300.0,153.974114,-23.618938,0.145359,0.145359,96.499988,10.984528,85.51546,4.739995,20.355823,1.088941,0.787267,0.631434,75.124533,4.029601,4.020025,331.716779,0.500803,2.001934,44.956512,0.818007,110.023426,0.14235,632.241425,0.243385,369.784347,1.114069,,
20211231,2021,4,15931317900.0,130355796400.0,111367290600.0,17860730100.0,13442364300.0,92622174500.0,527850700.0,42908008700.0,6.876,36.258544,18.408729,21.52,9.066937,26.283506,13.701523,11.343595,69.895303,6.876,6.8392,3.491524,36.258544,31.189859,18.522019,18.408729,5.179974,14.627903,18.518426,0.497016,15.12492,55.926262,55.926262,9.030275,21.52,18.85067,21.424498,18.077343,15.905625,16.146753,9.066937,18.059393,14.665305,8.19974,26.283506,13.701523,17.9356,15.207401,6.862727,7.69386,15931317900.0,130355796400.0,17860730100.0,13442364300.0,159.056286,185.336762,0.32916,0.32916,85.060088,11.343595,73.716493,2.693311,10.189499,1.190097,0.920924,0.774404,69.895303,3.121863,3.32174,254.450789,0.607178,7.438897,48.394264,3.597376,100.072925,0.561533,641.101923,0.897149,401.270894,3.820876,4.762882,13.694672
20210930,2021,3,7751145700.0,73361545500.0,62463873100.0,9144981500.0,6603594577.45,80182437922.84,349692478.44,28686238600.0,3.3464,31.212711,12.316935,11.36,5.715238,27.511025,12.465633,12.201838,67.817836,3.3464,3.3323,1.698749,31.212711,27.371078,15.931837,12.316935,2.945069,11.103381,17.824314,0.497114,11.600496,31.499055,31.499055,4.978673,11.36,10.662608,11.323645,9.647188,9.084017,15.805785,5.715238,10.976474,8.020595,4.863177,27.511025,12.465633,17.501372,14.846464,3.82046,4.507468,7751145700.0,73361545500.0,9144981500.0,6603594577.45,132.727702,130.90361,0.391025,0.391025,84.690813,12.201838,72.488974,3.700903,15.898071,1.30392,0.99857,0.896905,67.817836,2.963947,3.107311,232.437136,0.735115,5.723868,47.170898,2.207225,122.325493,0.361591,746.698828,0.55967,482.426816,3.104253,,
20210630,2021,2,4483787600.0,44074560600.0,37698589900.0,5325108300.0,3918495143.23,75488016569.16,329506902.78,25742059700.0,1.9416,29.522572,11.0528,6.74,3.725161,27.255689,12.082045,12.228524,63.669869,1.9416,1.9337,0.982671,29.522572,26.047101,15.069143,11.0528,1.650735,9.689052,17.795936,0.497114,10.186166,18.924179,18.924179,2.914236,6.74,6.521085,6.744281,5.893998,5.698941,15.399539,3.725161,6.926368,5.037301,3.170931,27.255689,12.082045,16.915041,14.332164,2.460902,2.922656,4483787600.0,44074560600.0,5325108300.0,3918495143.23,134.072441,131.447443,0.584057,0.584057,84.972834,12.228524,72.74431,5.741141,15.940406,1.434854,1.174138,1.03969,63.669869,2.740572,2.752536,192.406554,0.84244,3.487553,51.612115,1.714973,104.957862,0.2419,744.10664,0.358531,502.047458,2.08219,2.574919,4.107716
20210331,2021,1,1954417200.0,19166685200.0,16436779100.0,2343869400.0,1672086095.78,71341016001.45,147951887.23,10966870600.0,0.8463,28.179852,4.707874,3.01,1.825664,27.279523,12.228871,12.471377,58.840669,0.8463,0.843,0.428332,28.179852,25.34923,14.386661,4.707874,1.012036,8.841195,17.764003,0.497014,9.33821,8.227902,8.227902,1.292938,3.01,2.977286,3.010233,2.575381,2.547194,15.714066,1.825664,3.197474,2.304475,1.551857,27.279523,12.228871,17.1209,14.642238,1.184684,1.420753,1954417200.0,19166685200.0,2343869400.0,1672086095.78,112.236987,163.38322,0.572183,0.572183,85.191854,12.471377,72.720476,5.611325,16.157981,1.80364,1.54653,1.422905,58.840669,2.540958,2.429582,155.364576,1.109188,1.627441,55.301538,0.916395,98.210909,0.11618,774.658202,0.164177,548.187057,1.0698,,
20201231,2020,4,5583338700.0,50319487700.0,43485843500.0,6103918100.0,4264694375.97,69194716400.0,147951900.0,18429902600.0,2.4942,27.563002,7.911615,11.27,5.90997,27.763267,12.130326,13.596243,55.819555,2.4942,2.4848,1.22365,27.563002,24.902939,14.07174,7.911615,17.270821,8.0022,17.884789,0.497014,8.499215,21.601222,21.601222,3.272407,11.27,8.6958,10.911108,8.334178,6.64207,15.149175,5.90997,10.69718,8.733691,5.239675,27.763267,12.130326,16.166793,13.830604,4.328666,4.732262,5583338700.0,50319487700.0,6103918100.0,4264694375.97,9.896621,22.433383,0.366257,0.366257,85.832975,13.596243,72.236732,3.300874,12.583295,2.052942,1.812394,1.68948,55.819555,2.520662,2.263444,136.158523,1.328597,5.126256,70.226682,2.942632,122.339419,0.390118,922.797007,0.545291,660.197237,2.893855,-14.376777,-12.356055
20200930,2020,3,3356875043.55,31522480929.97,26942558120.78,3682210486.07,2567413875.39,66581729902.11,147951887.23,10305924782.09,1.5243,26.339108,4.424142,7.62,4.032529,27.405923,11.68122,12.322154,51.671422,1.5243,1.519,0.735696,26.339108,23.979693,13.446906,4.424142,16.051708,7.073567,17.715444,0.471027,7.544594,13.532016,13.532016,2.069698,7.62,5.471119,6.74808,5.161084,4.184436,15.294827,4.032529,7.077576,5.495732,3.403365,27.405923,11.68122,16.566386,14.048449,2.80768,3.07979,3356875043.55,31522480929.97,3682210486.07,2567413875.39,-4.05782,-3.101061,0.326938,0.326938,84.91623,12.322154,72.594076,3.070094,16.96337,2.509486,2.278938,2.077923,51.671422,2.403435,2.069169,116.022582,1.71573,3.638623,74.203891,2.197424,122.871136,0.263653,1024.072717,0.363506,742.764514,1.904938,,
20200630,2020,2,1937281090.5,18829453132.97,16316905675.63,2143918030.12,1376637024.44,44751825741.07,147951887.23,5826552889.34,0.8833,17.97513,2.639896,4.97,2.833662,27.15074,11.385981,13.268272,55.264772,0.8833,0.8805,0.424576,17.97513,15.582311,8.694812,2.639896,3.909035,6.810778,9.838556,0.49714,7.307918,8.531256,8.531256,1.292794,4.97,4.883102,4.979635,3.538542,3.469945,15.153619,2.833662,5.449903,4.190494,2.384047,27.15074,11.385981,16.013455,13.776505,1.923918,2.12913,1937281090.5,18829453132.97,2143918030.12,1376637024.44,-7.078573,-7.855369,0.309438,0.309438,86.117531,13.268272,72.849259,3.007592,17.435409,1.920945,1.663785,1.455119,55.264772,2.588277,2.235374,139.351843,1.120656,2.337605,77.00188,1.331677,135.167811,0.186995,962.588614,0.269328,668.328387,1.252799,-3.114659,-1.972006
20200331,2020,1,742043183.2,9030794052.46,8083173333.17,905013597.83,428196075.68,43244176345.87,147951887.23,3146750315.68,0.3406,17.557846,1.4249,1.93,1.196499,25.091133,10.021417,13.999794,57.368214,0.3406,0.3396,0.162626,17.557846,15.233666,8.497914,1.4249,2.590925,6.485589,9.82181,0.49685,6.98244,4.089293,4.089293,0.549348,1.93,1.913728,1.929647,1.113503,1.104317,13.433825,1.196499,2.386552,1.688332,1.007175,25.091133,10.021417,13.662411,12.247499,0.731839,0.892569,742043183.2,9030794052.46,905013597.83,428196075.68,-9.527903,-29.142509,0.348446,0.348446,88.90866,13.999794,74.908866,4.240656,17.499282,1.798898,1.542994,1.337648,57.368214,2.636707,2.345667,150.077821,0.993337,1.116069,80.640103,0.624242,144.17484,0.089066,1010.484772,0.125996,714.303775,0.59978,,
