date,etf,short_score,short_annret,short_r2,short_dip,long_score,long_annret,long_r2,long_dip
20250825,501018.SH,-0.0717869752974653,-0.2639383373873627,0.2719838883887068,1.0,-0.00032418717762756254,-0.019028730658665283,0.017036721126741816,1.0
20250826,501018.SH,-0.11030144664769131,-0.30179390031689957,0.36548600396452335,1.0,-0.0002744904947416174,-0.017967138847017283,0.015277362582812426,1.0
20250827,501018.SH,-0.17711816164029065,-0.3543605334408326,0.49982474041473346,0.9884105960264901,-0.0002549088441793889,-0.01751558065084491,0.01455326256438394,0.9884105960264901
20250828,501018.SH,-0.2309492103881288,-0.38859063317363607,0.594325211861019,0.9884105960264901,-0.0002261384065118574,-0.016807389903161996,0.013454701046074602,0.9884105960264901
20250829,501018.SH,-0.2588095083446552,-0.40446637894326976,0.6398789165636822,0.9884105960264901,-0.00020888344605938554,-0.01635911872086171,0.012768624619919788,0.9884105960264901
20250901,501018.SH,-0.318922266117115,-0.4314376603685036,0.739208222677441,1.0008319467554077,-0.00020022385355348795,-0.01612635610519264,0.01241593899126514,1.0008319467554077
20250902,501018.SH,-0.30890140514817577,-0.4272251668191881,0.7230412184002031,1.0008319467554077,-0.000179984766809351,-0.015557447424964566,0.011569042265926921,1.0008319467554077
20250903,501018.SH,-0.21920327557519917,-0.3650316280504048,0.60050488431904,1.0008319467554077,-0.00016140510965063952,-0.014999125811337555,0.010760967784444908,1.0008319467554077
20250904,501018.SH,-0.19568780591327362,-0.3260374208577347,0.6002004475389999,0.9746109746109745,-0.00015508793676105839,-0.014796142467693452,0.01048164662510409,0.9746109746109745
20250905,501018.SH,-0.17384880426870822,-0.2847939216110882,0.6104372006440308,0.9746109746109745,-0.00013831168556470227,-0.014225982138693194,0.009722470070344658,0.9746109746109745
20250908,501018.SH,-0.16145510069821248,-0.2719835402237767,0.5936208513403936,0.9746109746109745,-0.00012091071033270915,-0.01358482632052993,0.008900423713918526,0.9746109746109745
20250909,501018.SH,-0.16547957633426308,-0.2753985456229261,0.6008730945182138,0.9983221476510067,-0.00011707750970642882,-0.013436839291154912,0.008713173326668988,0.9983221476510067
20250910,501018.SH,-0.148525717286704,-0.26146310936040007,0.5680561118164342,0.9983221476510067,-0.00011244363739150388,-0.013254364012332043,0.008483518129341006,0.9983221476510067
20250911,501018.SH,-0.12518384944816124,-0.2416906753541076,0.5179506791677047,0.9983221476510067,-0.00010139519213375102,-0.012796904712362056,0.007923415420590052,0.9983221476510067
20250912,501018.SH,-0.12218354378695226,-0.23857702293363636,0.5121345814636113,0.9908180300500835,-0.00010489937978764964,-0.012944909508956326,0.008103523606331264,0.9908180300500835
20250915,501018.SH,-0.09696096862461075,-0.21383772260748524,0.4534324788081927,0.9908180300500835,-9.993597775777418e-05,-0.012734311887467209,0.007847772116852947,0.9908180300500835
20250916,501018.SH,-0.06255017936691411,-0.17260975213773422,0.36237917378504836,0.9908180300500835,-0.00010756695561670521,-0.013051663216745446,0.008241628199438633,0.9908180300500835
20250917,501018.SH,-0.01950925097604453,-0.11346283837211013,0.17194397087143576,1.0025083612040133,-0.00010197222098506249,-0.012820546258806687,0.007953812491805157,1.0025083612040133
20250918,501018.SH,-0.005984517876879324,-0.07162439327794712,0.08355418598319819,0.9901071723000823,-0.00010427418601645995,-0.012916872506682053,0.00807271156098488,0.9901071723000823
20250919,501018.SH,-0.0015326752353445445,-0.04352324410069308,0.0352150963700828,0.9901071723000823,-0.0001163548643069083,-0.013398174129727103,0.00868438215388967,0.9901071723000823
20250922,501018.SH,-0.0012837907938290634,-0.040896701752956455,0.031391059396036924,0.9901071723000823,-0.00014429443984567803,-0.01438982116193388,0.0100275353127659,0.9901071723000823
20250923,501018.SH,-0.004694958906211488,-0.06462062707350225,0.07265418363816312,0.9941324392288348,-0.0002007583190995021,-0.016041551745606952,0.012514893963078144,0.9941324392288348
20250924,501018.SH,-0.006280871151174416,-0.0706730059346532,0.08887227970721856,0.9941324392288348,-0.0002519140988839414,-0.01727761110595727,0.014580377885521578,0.9941324392288348
20250925,501018.SH,-0.0005416421947944164,-0.033256713345424016,0.016286702452181556,0.9941324392288348,-0.00029807279379888315,-0.018246059297516326,0.01633628330033199,0.9941324392288348
20250926,501018.SH,0.00010098754970533212,0.02087161018514072,0.0048385126403533985,1.0057518488085455,-0.00034502958558329296,-0.019126737847623643,0.01803912346851977,1.0057518488085455
20250929,501018.SH,0.004693304411235884,0.0827420963229013,0.05672208730269834,1.0032679738562091,-0.00037911391790981016,-0.01971763768131518,0.01922714698571959,1.0032679738562091
20250930,501018.SH,0.008772248838090213,0.10217444327377145,0.08585560691126448,0.9804560260586319,-0.00043178703003351413,-0.020578658397603533,0.02098227307586764,0.9804560260586319
20251009,501018.SH,0.014894363130245293,0.12628445059836135,0.11794296969795393,0.9804560260586319,-0.0004631144735601289,-0.021053700285273202,0.021996820857380195,0.9804560260586319
20251010,501018.SH,0.01588722563895114,0.1293613630758641,0.12281275692521931,0.9804560260586319,-0.0005139748201459663,-0.021784070018153634,0.023594067578631917,0.9804560260586319
20251013,501018.SH,0.01572969018983173,0.12891010455970053,0.12202061462565206,0.9909909909909911,-0.0005790468887668621,-0.022652793951114858,0.02556183091659492,0.9909909909909911
20251014,501018.SH,0.009445784323444489,0.1088965007160354,0.08674093530402638,0.9909909909909911,-0.0007055887908847522,-0.024156486019998535,0.029209082409610954,0.9909909909909911
20251015,501018.SH,0.010966790998560908,0.11403389153548948,0.09617132986422583,0.9916943521594684,-0.0008644486803254852,-0.025801109153354873,0.03350432243774615,0.9916943521594684
