时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2022-01-24 16:00:00,34.13,95.53,0,-3090,0,0,45.78
2022-01-25 16:00:00,30,89.61,0,-5920.81,8310,-4808,45.85
2022-01-26 16:00:00,30.94,96.5,6894,0,0,0,50.07
2022-01-27 16:00:00,27.47,87.4,0,-9105.09,41079,-46445,47.01
2022-01-28 16:00:00,27.35,92.53,5130,0,0,0,51.18
2022-02-07 16:00:00,28.65,95.49,2958,0,0,0,51.95
2022-02-08 16:00:00,28.2,100.57,5081.07,0,81348,-75590,56.45
2022-02-09 16:00:00,30.11,101.92,1352,0,0,0,55.19
2022-02-10 16:00:00,29.88,103.03,1108,0,0,0,56.32
2022-02-11 16:00:00,27.77,97.62,0,-5408,0,0,54.67
2022-02-14 16:00:00,27.45,104.28,6664,0,0,0,60.28
2022-02-15 16:00:00,29.17,104.55,264.7,0,69082,-69462,58.36
2022-02-16 16:00:00,29.65,116.22,11668,0,0,0,66.77
2022-02-17 16:00:00,30.28,111.5,0,-4718.82,71534,-71400,62.34
2022-02-18 16:00:00,30.68,113.32,1826,0,0,0,63.24
2022-02-21 16:00:00,31.7,118.03,4705,0,0,0,65.55
2022-02-22 16:00:00,30.39,112.77,0,-5257.25,117629,-118695,63.18
2022-02-23 16:00:00,32.62,111.99,0,-787,0,0,59.85
2022-02-24 16:00:00,29.61,108.39,0,-3594,0,0,60.78
2022-02-25 16:00:00,30.94,113.53,5138,0,0,0,63.07
2022-02-28 16:00:00,31.33,114.06,534,0,0,0,62.99
2022-03-01 16:00:00,31.33,119.99,5923.05,0,31855,-31482,67.51
2022-03-02 16:00:00,30.54,122.65,2659,0,0,0,70.56
2022-03-03 16:00:00,29.24,121.4,0,-1244,0,0,71.31
2022-03-04 16:00:00,27.74,118.34,0,-3060,0,0,70.93
2022-03-07 16:00:00,24.15,120.2,1863,0,0,0,77.37
2022-03-08 16:00:00,20.49,112.03,0,-8173.21,47792,-48620,75.97
2022-03-09 16:00:00,19.32,111.67,0,-363,0,0,77.4
2022-03-10 16:00:00,21.74,117.48,5813,0,0,0,78.64
2022-03-11 16:00:00,22.24,122.01,4528,0,0,0,81.62
2022-03-14 16:00:00,18.81,114.08,0,-7927.81,25298,-26780,80.19
2022-03-15 16:00:00,13.38,103.14,0,-10945.45,52549,-50524,79.17
2022-03-16 16:00:00,17.21,111.9,8760.42,0,20099.2,-25680,80.79
2022-03-17 16:00:00,19.76,113.35,1449.02,0,21164,-27676,78.15
2022-03-18 16:00:00,20.11,122.1,8751.4,0,0,0,84.91
2022-03-21 16:00:00,21.11,128.24,6144.5,0,43243.4,-31465,88.46
2022-03-22 16:00:00,20.71,131.88,3639.81,0,104217,-103344.4,92.1
2022-03-23 16:00:00,21.22,126.88,0,-5005.3,35180,-35616,87.16
2022-03-24 16:00:00,20.01,123.12,0,-3754,0,0,85.92
2022-03-25 16:00:00,18.57,124.83,1708,0,0,0,89.62
2022-03-28 16:00:00,17.38,124.53,0,-303,0,0,91.28
2022-03-29 16:00:00,16.85,121.92,0,-2606.7,49855,-51338,89.92
2022-03-30 16:00:00,19.44,122.22,298,0,0,0,86.05
2022-03-31 16:00:00,18.15,125.58,3361,0,0,0,90.93
2022-04-01 16:00:00,18.85,120.69,0,-4890,0,0,85.69
2022-04-06 16:00:00,18.74,129.08,8387,0,0,0,92.93
2022-04-07 16:00:00,16.71,123.31,0,-5764.36,50434,-51715,91.34
2022-04-08 16:00:00,16.27,121.53,0,-1786.65,20130.2,-23270,90.53
2022-04-11 16:00:00,12.56,119.33,0,-2199.6,0,0,94.86
2022-04-12 16:00:00,14.51,120.95,1624.27,0,98953,-93292.4,92.95
2022-04-13 16:00:00,12.59,117.14,0,-3809,0,0,92.86
2022-04-14 16:00:00,13.76,118.12,976.25,0,48015,-48267,91.74
2022-04-15 16:00:00,12.36,109.64,0,-8481.98,30205.8,-29988,86.58
2022-04-18 16:00:00,13.28,110.28,645.75,0,20137.8,-29348,85.63
2022-04-19 16:00:00,13.33,111.79,1504.23,0,91567,-83144,86.88
2022-04-20 16:00:00,11.87,110.6,0,-1185,0,0,88.25
2022-04-21 16:00:00,8.41,102.34,0,-8264,0,0,86.64
2022-04-22 16:00:00,7.5,102.07,0,-265.53,40284,-44253,87.97
2022-04-25 16:00:00,0.37,88.56,0,-13511.4,0,0,87.86
2022-04-26 16:00:00,-2,81.96,0,-6599.03,185134,-180818.8,85.67
2022-04-27 16:00:00,2.04,84.41,2450,0,0,0,80.72
2022-04-28 16:00:00,1.99,78.96,0,-5448,0,0,75.47
2022-04-29 16:00:00,6.55,90.11,11152,0,0,0,78.42
2022-05-05 16:00:00,7.4,99.16,9049.61,0,97955,-149236,85.44
2022-05-06 16:00:00,5.34,97.12,0,-2046.12,50145,0,87.13
2022-05-09 16:00:00,5.83,102.07,4948,0,0,0,90.94
2022-05-10 16:00:00,7.46,109.52,7454,0,0,0,94.97
2022-05-11 16:00:00,8.74,109.82,301,0,0,0,92.96
2022-05-12 16:00:00,8.85,115.22,5396,0,0,0,97.72
2022-05-13 16:00:00,9.16,120.77,5554,0,0,0,102.24
2022-05-16 16:00:00,8.97,124.63,3855,0,0,0,106.14
2022-05-17 16:00:00,9.94,129.65,5027.44,0,50626,-50413,108.89
2022-05-18 16:00:00,10.2,133.69,4036.04,0,53983,-61510,112.06
2022-05-19 16:00:00,10.85,136.22,2533.39,0,55411,-47391,113.1
2022-05-20 16:00:00,12.5,136.8,573,0,0,0,110.49
2022-05-23 16:00:00,13.42,140.38,3581,0,0,0,111.94
2022-05-24 16:00:00,9.37,136.15,0,-4229.51,78669,-79807,115.92
2022-05-25 16:00:00,10.67,146.01,9868,0,0,0,122.29
2022-05-26 16:00:00,11.56,146.03,13.94,0,27039,-29279,120.54
2022-05-27 16:00:00,11.49,149.24,3207,0,0,0,123.55
2022-05-30 16:00:00,12.61,151.5,2260.21,0,31707,-35220,123.34
2022-05-31 16:00:00,14.43,154.1,2601.52,0,78615,-72155,122.06
2022-06-01 16:00:00,14.58,159.16,5065,0,0,0,126.18
2022-06-02 16:00:00,15.45,157.95,0,-1209.02,29255,-30016,123.43
2022-06-06 16:00:00,18.24,165.3,7344,0,0,0,124.37
2022-06-07 16:00:00,18.21,166.98,1679.85,0,36829,-36302,125.85
2022-06-08 16:00:00,18.89,165.88,0,-1100.81,38583,-39750,123.64
2022-06-09 16:00:00,17.08,170.02,4146,0,0,0,130.63
2022-06-10 16:00:00,19.37,172.91,2887.92,0,73770,-72369,128.63
2022-06-13 16:00:00,19.53,173.89,983,0,0,0,129.14
2022-06-14 16:00:00,19.59,171.39,0,-2502.4,147577,-148120,126.93
2022-06-15 16:00:00,19.55,170.52,0,-871,0,0,126.28
2022-06-16 16:00:00,20.24,175.28,4764,0,0,0,128.94
2022-06-17 16:00:00,21.18,172.41,0,-2877,0,0,124.8
2022-06-20 16:00:00,22.61,176,3594,0,0,0,125.1
2022-06-21 16:00:00,21.94,177.78,1774.09,0,92209,-93270,127.8
2022-06-22 16:00:00,20.28,177.26,0,-514,0,0,130.51
2022-06-23 16:00:00,22.54,183.97,6708,0,0,0,131.74
2022-06-24 16:00:00,23.77,191.88,7908,0,0,0,135.82
2022-06-27 16:00:00,25.5,198.4,6525,0,0,0,137.77
2022-06-28 16:00:00,27.46,208.02,9618.87,0,99250,-104529,141.66
2022-06-29 16:00:00,24.53,197.46,0,-10562.08,30940,-24675,138.87
2022-06-30 16:00:00,26.04,190.25,0,-7206,0,0,130.28
2022-07-01 16:00:00,26.04,186.64,0,-3615.68,20212,-28368,127.42
2022-07-04 16:00:00,27.54,187.23,590.4,0,0,0,125.21
2022-07-05 16:00:00,27.06,184.43,0,-2802.23,95941,-87940.2,123.85
2022-07-06 16:00:00,25.61,181.15,0,-3276,0,0,123.83
2022-07-07 16:00:00,26.67,182.7,1551,0,0,0,123.18
2022-07-08 16:00:00,26.27,187.73,5025,0,0,0,127.87
2022-07-11 16:00:00,24.17,192.12,4391.4,0,0,0,135.26
2022-07-12 16:00:00,22.37,191.64,0,-480.67,37848,-37981,138.33
2022-07-13 16:00:00,23.08,200.91,9269.6,0,0,0,144.48
2022-07-14 16:00:00,23.81,203.98,3077,0,0,0,145.52
2022-07-15 16:00:00,22.14,200.68,0,-3302.66,0,0,146.18
2022-07-18 16:00:00,23.7,216.52,15841.8,0,0,0,155.88
2022-07-19 16:00:00,24.41,229.11,12584.82,0,62115,-62496,164.54
2022-07-20 16:00:00,25.31,234.98,5875,0,0,0,167.32
2022-07-21 16:00:00,24.4,231.08,0,-3904.38,40634,-39984,166.14
2022-07-22 16:00:00,23.89,239.16,8081.6,0,0,0,173.76
2022-07-25 16:00:00,22.7,246.97,7813.23,0,41826,-46435,182.78
2022-07-26 16:00:00,24.11,249.06,2088.92,0,139502,-136191,181.25
2022-07-27 16:00:00,24.78,252.73,3665.6,0,0,0,182.68
2022-07-28 16:00:00,25.53,255.76,3032.6,0,0,0,183.41
2022-07-29 16:00:00,24.52,253.91,0,-1846.8,0,0,184.22
2022-08-01 16:00:00,25.56,259.22,5309,0,0,0,186.09
2022-08-02 16:00:00,21.85,246.08,0,-13146.6,122965,-122302.4,184.02
2022-08-03 16:00:00,20.74,250.3,4220,0,0,0,190.13
2022-08-04 16:00:00,21.74,263.07,12772,0,0,0,198.23
2022-08-05 16:00:00,23.43,259.88,0,-3184.81,38684,-42930,191.57
2022-08-08 16:00:00,24.84,264.31,4425,0,0,0,191.82
2022-08-09 16:00:00,24.97,270.06,5757.21,0,115050,-110956,196.12
2022-08-10 16:00:00,24.62,276.72,6656,0,0,0,202.29
2022-08-11 16:00:00,26.71,281.76,5041,0,0,0,201.29
2022-08-12 16:00:00,26.28,298.82,17055,0,0,0,215.82
2022-08-15 16:00:00,26.94,295.2,0,-3619.3,139627,-140316,211.33
2022-08-16 16:00:00,27.46,306.22,11019.46,0,177376,-177175,218.7
2022-08-17 16:00:00,28.08,303.65,0,-2566.55,42421,-46580,215.15
2022-08-18 16:00:00,27.73,299.27,0,-4379.45,50631.5,-47656,212.59
2022-08-19 16:00:00,25.87,303.12,3848.5,0,0,0,220.27
2022-08-22 16:00:00,27.35,307.24,4121.2,0,50946,-57540,219.78
2022-08-23 16:00:00,27.41,310.31,3066.4,0,177914,-170650,222.04
2022-08-24 16:00:00,23.6,308.53,0,-1775,0,0,230.53
2022-08-25 16:00:00,23.25,317.43,8903,0,0,0,238.69
2022-08-26 16:00:00,23,307.29,0,-10147.56,96347,-98124,231.13
2022-08-29 16:00:00,22.97,315.74,8453,0,0,0,238.08
2022-08-30 16:00:00,22.43,318.13,2385.29,0,182749,-182118,241.53
2022-08-31 16:00:00,19.72,319.84,1719,0,0,0,250.68
2022-09-01 16:00:00,18.87,328.4,8556.83,0,48474,-52440,260.39
2022-09-02 16:00:00,19.46,342.31,13913,0,0,0,270.26
2022-09-05 16:00:00,19.19,338.33,0,-3981,0,0,267.76
2022-09-06 16:00:00,21.06,339.02,690.93,0,185784,-181914,262.65
2022-09-07 16:00:00,21.44,338.98,0,-39.61,47673,-48930,261.48
2022-09-08 16:00:00,20.52,335.62,0,-3362,0,0,261.45
2022-09-09 16:00:00,21.2,330.58,0,-5041,0,0,255.26
2022-09-13 16:00:00,21.81,336.37,5790,0,0,0,258.24
2022-09-14 16:00:00,20.58,336.44,69.76,0,38148,-36799,261.95
2022-09-15 16:00:00,17.59,328.54,0,-7897,0,0,264.44
2022-09-16 16:00:00,15.05,309.82,0,-18721,0,0,256.21
2022-09-19 16:00:00,14.49,305.2,0,-4620.77,131808.3,-132748,253.92
2022-09-20 16:00:00,15.98,323.07,17869.91,0,179546,-179900.4,264.78
2022-09-21 16:00:00,15.6,339.64,16567,0,0,0,280.31
2022-09-22 16:00:00,14.71,338.85,0,-792.57,108638,-109085,282.57
2022-09-23 16:00:00,13.09,333.15,0,-5692,0,0,283.01
2022-09-26 16:00:00,12.2,329.27,0,-3885,0,0,282.59
2022-09-27 16:00:00,14.29,340.76,11489.49,0,265500,-265241,285.65
2022-09-28 16:00:00,11.39,341.83,1067,0,0,0,296.65
2022-09-29 16:00:00,11.33,331,0,-10824.13,50017,-53176,287.14
2022-09-30 16:00:00,9.75,334.64,3633,0,0,0,296.03
2022-10-10 16:00:00,7.37,326.17,0,-8462,113150,-109913,296.92
2022-10-11 16:00:00,8.16,327.93,1759.43,0,231654,-231594,295.65
2022-10-12 16:00:00,10.64,343.16,15227,0,0,0,300.54
2022-10-13 16:00:00,10.72,349.88,6723,0,0,0,306.32
2022-10-14 16:00:00,13.33,359.13,9245,0,0,0,305.13
2022-10-17 16:00:00,14.4,371.61,12487.29,0,56144,-56699,312.25
2022-10-18 16:00:00,14.81,371.5,0,-118.62,101434,-101620,310.68
2022-10-19 16:00:00,13.44,369.85,0,-1642,0,0,314.18
2022-10-20 16:00:00,12.81,371.56,1704,0,0,0,318.01
2022-10-21 16:00:00,12.55,376.89,5334,0,0,0,323.71
2022-10-24 16:00:00,10.84,364.17,0,-12718,0,0,318.77
2022-10-25 16:00:00,10.59,362.77,0,-1403.99,51446,-51200,318.46
2022-10-26 16:00:00,12.18,368.92,6152,0,0,0,318.01
2022-10-27 16:00:00,11.93,372.5,3573,0,0,0,322.14
2022-10-28 16:00:00,8.07,361.51,0,-10985,0,0,327.05
2022-10-31 16:00:00,8.47,364,2485.43,0,52250,-55055,327.77
2022-11-01 16:00:00,11.64,376.72,12720.07,0,100504,-98146,327.02
2022-11-02 16:00:00,13.18,380.02,3305,0,0,0,324.12
2022-11-03 16:00:00,13.08,383.35,3326,0,0,0,327.44
2022-11-04 16:00:00,16.03,387.18,3838,0,0,0,319.87
2022-11-07 16:00:00,16.4,394.37,7188,0,0,0,324.72
2022-11-08 16:00:00,16.08,397.52,3151,0,0,0,328.6
2022-11-09 16:00:00,15.62,397.65,122,0,0,0,330.42
2022-11-10 16:00:00,14.38,400.36,2717,0,0,0,337.45
2022-11-11 16:00:00,15.81,403.79,3426,0,0,0,335.01
2022-11-14 16:00:00,15.5,407.99,4202,0,0,0,339.82
2022-11-15 16:00:00,17.95,409.41,1417.53,0,55308,-56056,331.89
2022-11-16 16:00:00,16.87,414.86,5447,0,0,0,340.54
2022-11-17 16:00:00,17.19,422.77,7917,0,0,0,346.09
2022-11-18 16:00:00,16.45,415.94,0,-6828.85,61704,-62192,343.06
2022-11-21 16:00:00,16.59,412.57,0,-3375,0,0,339.63
2022-11-22 16:00:00,14.98,410,0,-2573.17,50320,-49076,343.56
2022-11-23 16:00:00,14.46,403.51,0,-6487,0,0,339.9
2022-11-24 16:00:00,14.6,407.4,3892,0,0,0,342.76
2022-11-25 16:00:00,13.63,400.07,0,-7333,0,0,340.09
2022-11-28 16:00:00,12.91,406.88,6810,0,0,0,348.92
2022-11-29 16:00:00,15.04,415.47,8587.87,0,171085,-172093,348.08
2022-11-30 16:00:00,15.26,413.48,0,-1982,0,0,345.5
2022-12-01 16:00:00,16.51,421.73,8243,0,0,0,347.8
2022-12-02 16:00:00,16.58,433.99,12266,0,0,0,358.05
2022-12-05 16:00:00,17.45,432.97,0,-1022.69,68013,-69762,353.78
2022-12-06 16:00:00,17.91,426.15,0,-6820.34,171588,-169899,346.23
2022-12-07 16:00:00,18.21,425.61,0,-543,0,0,344.64
2022-12-08 16:00:00,17.77,422.27,0,-3339,0,0,343.47
2022-12-09 16:00:00,18.26,420.13,0,-2132.88,50847.5,-57213,339.82
2022-12-12 16:00:00,17.68,417.61,0,-2526.5,0,0,339.85
2022-12-13 16:00:00,17,420.4,2793.74,0,112492,-107011,344.79
2022-12-14 16:00:00,16.94,422.48,2079,0,0,0,346.79
2022-12-15 16:00:00,17.27,423.85,1371,0,0,0,346.7
2022-12-16 16:00:00,16.26,415.56,0,-8292,0,0,343.45
2022-12-19 16:00:00,14.31,400.44,0,-15124,0,0,337.79
2022-12-20 16:00:00,13.09,401.14,709.44,0,50872,-52355,343.13
2022-12-21 16:00:00,12.51,401.14,0,-3,0,0,345.42
2022-12-22 16:00:00,11.69,399.02,0,-2120.62,50873,-51632,346.79
2022-12-23 16:00:00,11.26,406.39,7371,0,0,0,355.14
2022-12-26 16:00:00,12.92,420.88,14489,0,0,0,361.28
2022-12-27 16:00:00,13.97,426.62,5734.98,0,134421,-131435,362.07
2022-12-28 16:00:00,12.8,426.38,0,-235,0,0,366.65
2022-12-29 16:00:00,12.49,432.7,6315.27,0,152634,-158640,373.55
2022-12-30 16:00:00,12.92,435.28,2585,0,0,0,374.03
2023-01-03 16:00:00,14.59,444.4,9116.85,0,50058,-50115,375.09
2023-01-04 16:00:00,14.3,448.24,3840.24,0,208035,-200218,379.65
2023-01-05 16:00:00,15.9,445.59,0,-2648,0,0,370.74
2023-01-06 16:00:00,15.9,439.43,0,-6165,0,0,365.43
2023-01-09 16:00:00,16.67,444.73,5304,0,0,0,366.9
2023-01-10 16:00:00,16.92,436.3,0,-8429.03,104639,-106449,358.69
2023-01-11 16:00:00,16.12,426.65,0,-9646,0,0,353.54
2023-01-12 16:00:00,16.28,428.96,2305,0,0,0,354.9
2023-01-13 16:00:00,17.2,427.04,0,-1919,0,0,349.69
2023-01-16 16:00:00,18.48,438.6,11560,0,0,0,354.59
2023-01-17 16:00:00,18.6,436.32,0,-2280,0,0,352.21
2023-01-18 16:00:00,18.73,449.84,13520,0,0,0,363.1
2023-01-19 16:00:00,19.55,457.88,8042.36,0,61630,-63572,366.65
2023-01-20 16:00:00,20.3,466.88,9001,0,0,0,371.22
2023-01-30 16:00:00,21.92,475.42,8531.13,0,73286,-71435,371.97
2023-01-31 16:00:00,21.75,484.07,8652.93,0,124602,-123189,379.73
2023-02-01 16:00:00,23.5,496.66,12589,0,0,0,383.13
2023-02-02 16:00:00,23.46,494.81,0,-1849,0,0,381.78
2023-02-03 16:00:00,23.08,501.77,6964,0,0,0,388.93
2023-02-06 16:00:00,22.18,503.85,2074,0,0,0,394.23
2023-02-07 16:00:00,22.46,505.24,1392.29,0,65036,-65535,394.23
2023-02-08 16:00:00,21.91,510.03,4793,0,0,0,400.39
2023-02-09 16:00:00,23.44,511.11,1074,0,0,0,395.07
2023-02-10 16:00:00,22.73,515.45,4345,0,0,0,401.47
2023-02-13 16:00:00,23.76,519.15,3698,0,0,0,400.28
2023-02-14 16:00:00,23.71,517.85,0,-1293.41,141193,-143423,399.43
2023-02-15 16:00:00,23.57,517.56,0,-294,0,0,399.77
2023-02-16 16:00:00,21.61,498.74,0,-18823,0,0,392.34
2023-02-17 16:00:00,20.2,498.54,0,-193,0,0,397.95
2023-02-20 16:00:00,22.26,504.17,5626,0,0,0,394.17
2023-02-21 16:00:00,22.63,504.43,257.66,0,67592,-67744,392.89
2023-02-22 16:00:00,22.28,503.48,0,-952,0,0,393.52
2023-02-23 16:00:00,22,500.18,0,-3293,0,0,391.95
2023-02-24 16:00:00,21.28,507.78,7597,0,0,0,401.14
2023-02-27 16:00:00,20.34,496.69,0,-11089.44,71886,-71104,395.84
2023-02-28 16:00:00,21.23,507.3,10611.88,0,129551,-127937,400.95
2023-03-01 16:00:00,22.4,519.8,12499,0,0,0,406.37
2023-03-02 16:00:00,21.81,520.67,868,0,0,0,409.54
2023-03-03 16:00:00,21.76,516.74,0,-3933,0,0,406.52
2023-03-06 16:00:00,21.85,510.89,0,-5849,0,0,401.35
2023-03-07 16:00:00,19.41,504.49,0,-6398.66,216260,-216791,406.23
2023-03-08 16:00:00,19.66,513.87,9380,0,0,0,413.01
2023-03-09 16:00:00,19.26,520.51,6641,0,0,0,420.3
2023-03-10 16:00:00,17.37,508.26,0,-12255,0,0,418.24
2023-03-13 16:00:00,18.1,503.23,0,-5030,0,0,410.78
2023-03-14 16:00:00,16.93,493.07,0,-10153.01,65660,-66396,407.2
2023-03-15 16:00:00,17.47,503.78,10708,0,0,0,413.99
2023-03-16 16:00:00,15.3,497.4,0,-6383,0,0,418.13
2023-03-17 16:00:00,16.05,497.18,0,-221,0,0,414.59
2023-03-20 16:00:00,16.1,496.95,0,-230,0,0,414.17
2023-03-21 16:00:00,17.75,508.32,11369.54,0,198557,-199147,416.62
2023-03-22 16:00:00,18.73,515.66,7343,0,0,0,418.54
2023-03-23 16:00:00,19.61,514.73,0,-932,0,0,413.95
2023-03-24 16:00:00,20.07,516.12,1390,0,0,0,413.13
2023-03-27 16:00:00,20.16,514.23,0,-1885,0,0,411.18
2023-03-28 16:00:00,19.3,507.97,0,-6264.98,142564,-141706,409.61
2023-03-29 16:00:00,19.39,499.24,0,-8722,0,0,401.92
2023-03-30 16:00:00,19.55,491.28,0,-7968,0,0,394.59
2023-03-31 16:00:00,20.54,497.28,6003,0,0,0,395.5
2023-04-03 16:00:00,21.79,499.07,1793,0,0,0,391.89
2023-04-04 16:00:00,21.25,485.6,0,-13473.07,188510,-191504,382.97
2023-04-06 16:00:00,21.33,475.51,0,-10093,0,0,374.33
2023-04-07 16:00:00,22.52,481.62,6109,0,0,0,374.71
2023-04-10 16:00:00,21.18,472.07,0,-9545,0,0,372.08
2023-04-11 16:00:00,21.22,470.25,0,-1824.72,183234,-181071,370.43
2023-04-12 16:00:00,21.75,481.51,11268,0,0,0,377.63
2023-04-13 16:00:00,20.48,483.13,1614,0,0,0,384.01
2023-04-14 16:00:00,21.01,478.99,0,-4134,0,0,378.46
2023-04-17 16:00:00,21.15,477.77,0,-1221,0,0,376.9
2023-04-18 16:00:00,20.95,470.08,0,-7691.47,122715,-128486,371.34
2023-04-19 16:00:00,20.24,469.21,0,-872,0,0,373.39
2023-04-20 16:00:00,19.62,464.99,0,-4216,0,0,372.32
2023-04-21 16:00:00,16.44,445.01,0,-19982,0,0,368.06
2023-04-24 16:00:00,15.66,448.07,3057.77,0,130839.8,-132257,373.86
2023-04-25 16:00:00,13.54,436.7,0,-11364.49,296896,-290241.1,372.7
2023-04-26 16:00:00,14.2,448.92,12214,0,0,0,380.67
2023-04-27 16:00:00,14.38,455.8,6886,0,0,0,385.92
2023-04-28 16:00:00,15.92,468.91,13108,0,0,0,390.78
2023-05-04 16:00:00,16.05,477.76,8850,0,0,0,397.85
2023-05-05 16:00:00,14.96,475.51,0,-2249.45,188430,-190708,400.62
2023-05-08 16:00:00,15.17,475.04,0,-471,0,0,399.3
2023-05-09 16:00:00,13.8,466.39,0,-8648,0,0,397.71
2023-05-10 16:00:00,14,471.47,5079,0,0,0,401.29
2023-05-11 16:00:00,14.28,480.47,9000,0,0,0,407.94
2023-05-12 16:00:00,12.87,474.23,0,-6239,0,0,408.75
2023-05-15 16:00:00,14.18,478.71,4471,0,0,0,406.84
2023-05-16 16:00:00,13.31,475.18,0,-3529.97,127851,-129275,407.62
2023-05-17 16:00:00,13.59,487.64,12466,0,0,0,417.33
2023-05-18 16:00:00,13.8,498.64,11002,0,0,0,426.05
2023-05-19 16:00:00,14.11,499.94,1298,0,0,0,425.76
2023-05-22 16:00:00,14.39,507.99,8046,0,0,0,431.51
2023-05-23 16:00:00,13.53,503.03,0,-4958.83,296585,-293825,431.16
2023-05-24 16:00:00,13.03,499.24,0,-3790,0,0,430.16
2023-05-25 16:00:00,12.61,500.62,1384,0,0,0,433.36
2023-05-26 16:00:00,12.84,496.59,0,-4028,0,0,428.7
2023-05-29 16:00:00,11.92,490.22,0,-6373.31,50410,-59466,427.36
2023-05-30 16:00:00,12.46,491.9,1678.86,0,58806,-50413.5,426.32
2023-05-31 16:00:00,12.02,486.15,0,-5752,0,0,423.25
2023-06-01 16:00:00,12.6,489.65,3500,0,0,0,423.67
2023-06-02 16:00:00,14.04,492.36,2715,0,0,0,419.43
2023-06-05 16:00:00,14.15,500.66,8294,0,0,0,426.2
2023-06-06 16:00:00,12.08,487.99,0,-12669,0,0,424.62
2023-06-07 16:00:00,11.93,495.38,7392,0,0,0,431.92
2023-06-08 16:00:00,11.8,493.21,0,-2167,0,0,430.6
2023-06-09 16:00:00,12.4,486.65,0,-6562,0,0,421.93
2023-06-12 16:00:00,13.51,494.87,8222,0,0,0,424.07
2023-06-13 16:00:00,14.45,496.86,1986.28,0,132372,-133080,421.5
2023-06-14 16:00:00,14.53,498.51,1651,0,0,0,422.58
2023-06-15 16:00:00,15.83,492.96,0,-5552,0,0,411.92
2023-06-16 16:00:00,16.93,499.5,6546,0,0,0,412.7
2023-06-19 16:00:00,16.9,483.62,0,-15883.82,71587,-70630,399.25
2023-06-20 16:00:00,17.1,472.25,0,-11373.85,60024,-60841,388.68
2023-06-21 16:00:00,14.94,480.54,8296,0,0,0,405.08
2023-06-26 16:00:00,12.84,472.84,0,-7698.9,135946,-136240,407.66
2023-06-27 16:00:00,14.41,495.04,22193.97,0,130522,-129905,420.09
2023-06-28 16:00:00,14.01,494.68,0,-359,0,0,421.6
2023-06-29 16:00:00,14.35,499.76,5082,0,0,0,424.49
2023-06-30 16:00:00,15.46,513.23,13473,0,0,0,431.12
2023-07-03 16:00:00,15.89,532.25,19020,0,0,0,445.56
2023-07-04 16:00:00,16.62,543.03,10773.32,0,71423,-72065,451.39
2023-07-05 16:00:00,15.44,540.78,0,-2244.83,74233,-74481,455.08
2023-07-06 16:00:00,15.07,542.2,1418,0,0,0,458.1
2023-07-07 16:00:00,14.3,540.3,0,-1900,0,0,460.19
2023-07-10 16:00:00,14.72,538.08,0,-2220,0,0,456.21
2023-07-11 16:00:00,15.68,545.05,6970.42,0,210895,-211007,457.62
2023-07-12 16:00:00,14.55,535.74,0,-9312,0,0,454.99
2023-07-13 16:00:00,15.91,536.84,1099,0,0,0,449.43
2023-07-14 16:00:00,15.66,538.27,1428,0,0,0,451.85
2023-07-17 16:00:00,14.97,547.48,9216,0,0,0,463.17
2023-07-18 16:00:00,14.75,550.13,2651.94,0,147406,-147692,466.56
2023-07-19 16:00:00,14.45,552.2,2067,0,0,0,469.86
2023-07-20 16:00:00,13.27,559.08,6881,0,0,0,481.87
2023-07-21 16:00:00,12.92,570.88,11794.51,0,89822,-91140,494.12
2023-07-24 16:00:00,12.49,576.78,5905.88,0,98941,-98280,501.64
2023-07-25 16:00:00,14.76,588.85,12066.04,0,301356,-301191,500.25
2023-07-26 16:00:00,14.1,591.88,3028,0,0,0,506.38
2023-07-27 16:00:00,13.52,590.79,0,-1082,0,0,508.52
2023-07-28 16:00:00,14.89,595.6,4807,0,0,0,505.45
2023-07-31 16:00:00,16.18,610.86,15263,0,0,0,511.86
2023-08-01 16:00:00,15.86,605.6,0,-5268.54,319665,-320326,509.01
2023-08-02 16:00:00,15.53,605.59,0,-8,0,0,510.74
2023-08-03 16:00:00,15.83,597.95,0,-7636,0,0,502.56
2023-08-04 16:00:00,16.32,591.26,0,-6696,0,0,494.27
2023-08-07 16:00:00,15.84,586.52,0,-4740,0,0,492.65
2023-08-08 16:00:00,15.41,581.7,0,-4819.56,145870,-145888,490.68
2023-08-09 16:00:00,14.44,573.31,0,-8390.44,70819.7,-77800,488.35
2023-08-10 16:00:00,14.54,587.21,13907.2,0,0,0,499.97
2023-08-11 16:00:00,12.34,573.95,0,-13267.74,81012.7,-78336,499.92
2023-08-14 16:00:00,12.24,573.34,0,-601,0,0,499.91
2023-08-15 16:00:00,11.54,570.74,0,-2603,146345,-142458.8,501.34
2023-08-16 16:00:00,10.31,574.27,3531,0,0,0,511.25
2023-08-17 16:00:00,11.16,586.54,12272.33,0,77577,-79750,517.61
2023-08-18 16:00:00,9.17,583.01,0,-3532,0,0,525.64
2023-08-21 16:00:00,8.01,590.72,7703,0,0,0,539.5
2023-08-22 16:00:00,8.63,584.9,0,-5819.4,224440,-222908,530.49
2023-08-23 16:00:00,6.39,573.88,0,-11020,0,0,533.41
2023-08-24 16:00:00,7,567.1,0,-6774,0,0,523.46
2023-08-25 16:00:00,5.35,553.58,0,-13527,0,0,520.39
