时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2021-01-07 16:00:00,0.85,1.97,0,-759.9,0,0,1.11
2021-01-08 16:00:00,0.85,1.87,0,-872.5,0,0,1.01
2021-01-11 16:00:00,0.84,1.71,0,-1466.54,64338,-64358.2,0.86
2021-01-12 16:00:00,0.86,1.76,465.6,0,0,0,0.89
2021-01-13 16:00:00,0.84,2.68,8300.8,0,0,0,1.82
2021-01-14 16:00:00,0.84,2.52,0,-1435.4,0,0,1.67
2021-01-15 16:00:00,0.86,2.59,590.6,0,0,0,1.72
2021-01-18 16:00:00,0.87,2.21,0,-3435.6,0,0,1.33
2021-01-19 16:00:00,0.87,2.49,2559.2,0,0,0,1.61
2021-01-20 16:00:00,0.88,1.96,0,-4746.4,0,0,1.07
2021-01-21 16:00:00,0.88,2.3,3048.8,0,0,0,1.41
2021-01-22 16:00:00,0.9,1.64,0,-6005.4,0,0,0.73
2021-01-25 16:00:00,0.9,1.46,0,-1590.8,0,0,0.56
2021-01-26 16:00:00,0.91,1.29,0,-1521.8,0,0,0.38
2021-01-27 16:00:00,0.91,1.79,4503.6,0,0,0,0.87
2021-01-28 16:00:00,0.91,1.64,0,-1310,0,0,0.72
2021-01-29 16:00:00,0.94,1.53,0,-997.4,0,0,0.58
2021-02-01 16:00:00,0.95,1.47,0,-575.6,0,0,0.52
2021-02-02 16:00:00,0.96,1.36,0,-1009,0,0,0.4
2021-02-03 16:00:00,0.98,1.26,0,-857.8,0,0,0.28
2021-02-04 16:00:00,0.98,1.6,3058.2,0,0,0,0.61
2021-02-05 16:00:00,1.01,1.89,2586.4,0,0,0,0.87
2021-02-08 16:00:00,1.01,1.82,0,-581.6,26377,-23010.4,0.8
2021-02-09 16:00:00,1.03,1.83,82.9,0,0,0,0.79
2021-02-10 16:00:00,1.08,2.27,3913.5,0,0,0,1.18
2021-02-18 16:00:00,1.08,1.87,0,-3577.6,0,0,0.78
2021-02-19 16:00:00,1.09,1.81,0,-562.8,0,0,0.71
2021-02-22 16:00:00,1.1,2.07,2360.2,0,0,0,0.96
2021-02-23 16:00:00,1.12,2.49,3734.8,0,0,0,1.35
2021-02-24 16:00:00,1.12,2.09,0,-3556.7,0,0,0.96
2021-02-25 16:00:00,1.13,2.56,4232.3,0,0,0,1.41
2021-02-26 16:00:00,1.14,1.45,0,-10021.8,0,0,0.31
2021-03-01 16:00:00,1.15,1.51,552.8,0,0,0,0.36
2021-03-02 16:00:00,1.17,0.96,0,-4942.9,0,0,-0.21
2021-03-03 16:00:00,1.18,1.75,7142.5,0,0,0,0.56
2021-03-04 16:00:00,1.15,1.49,0,-2334.9,0,0,0.34
2021-03-05 16:00:00,1.18,1.62,1179.9,0,0,0,0.43
2021-03-08 16:00:00,1.18,1.98,3155.87,0,9687.8,-19293.8,0.79
2021-03-09 16:00:00,1.18,1.58,0,-3526.9,0,0,0.4
2021-03-10 16:00:00,1.19,1.61,250.3,0,0,0,0.42
2021-03-11 16:00:00,1.2,1.91,2704,0,0,0,0.7
2021-03-12 16:00:00,1.22,2.41,4487.5,0,0,0,1.18
2021-03-15 16:00:00,1.25,2.56,1331.8,0,0,0,1.29
2021-03-16 16:00:00,1.24,2.75,1683,0,0,0,1.49
2021-03-17 16:00:00,1.23,2.52,0,-2032,0,0,1.27
2021-03-18 16:00:00,1.23,2.55,254.4,0,0,0,1.3
2021-03-19 16:00:00,1.25,1.94,0,-5432.5,0,0,0.68
2021-03-22 16:00:00,1.26,2.79,7630.3,0,0,0,1.51
2021-03-23 16:00:00,1.27,2.75,0,-368.9,0,0,1.46
2021-03-24 16:00:00,1.28,2.79,315.3,0,0,0,1.49
2021-03-25 16:00:00,1.28,2.48,0,-2793.2,0,0,1.18
2021-03-26 16:00:00,1.28,2.47,0,-55.6,0,0,1.17
2021-03-29 16:00:00,1.29,2.88,3721.9,0,0,0,1.57
2021-03-30 16:00:00,1.29,2.85,0,-288.5,0,0,1.54
2021-03-31 16:00:00,1.32,2.86,60.9,0,0,0,1.52
2021-04-01 16:00:00,1.32,3.59,6588.3,0,0,0,2.24
2021-04-02 16:00:00,1.34,3.39,0,-1812.4,0,0,2.02
2021-04-06 16:00:00,1.35,3.24,0,-1332.5,0,0,1.86
2021-04-07 16:00:00,1.36,3.56,2846.3,0,0,0,2.17
2021-04-08 16:00:00,1.36,3.39,0,-1542.1,0,0,2
2021-04-09 16:00:00,1.38,3.62,2081.18,0,37655.8,-34666,2.21
2021-04-12 16:00:00,1.39,3.86,2200,0,0,0,2.44
2021-04-13 16:00:00,1.4,3.57,0,-2632.3,0,0,2.14
2021-04-14 16:00:00,1.4,3.5,0,-633,0,0,2.07
2021-04-15 16:00:00,1.41,3.32,0,-1649,0,0,1.88
2021-04-16 16:00:00,1.42,3.71,3530.3,0,0,0,2.26
2021-04-19 16:00:00,1.42,3.8,792.1,0,0,0,2.35
2021-04-20 16:00:00,1.43,3.6,0,-1746,0,0,2.14
2021-04-21 16:00:00,1.44,3.71,936,0,0,0,2.24
2021-04-22 16:00:00,1.44,3.67,0,-313.2,0,0,2.2
2021-04-23 16:00:00,1.46,3.32,0,-3140.2,0,0,1.83
2021-04-26 16:00:00,1.46,3.16,0,-1444.4,0,0,1.68
2021-04-27 16:00:00,1.46,3.3,1283.7,0,0,0,1.81
2021-04-28 16:00:00,1.47,2.96,0,-3127.7,0,0,1.47
2021-04-29 16:00:00,1.49,3.11,1353.4,0,0,0,1.6
2021-04-30 16:00:00,1.51,2.76,0,-3081.6,0,0,1.23
2021-05-06 16:00:00,1.51,3.1,3043.9,0,0,0,1.57
2021-05-07 16:00:00,1.53,3.46,3212.7,0,0,0,1.9
2021-05-10 16:00:00,1.54,3.43,0,-258.1,0,0,1.86
2021-05-11 16:00:00,1.55,3.3,0,-1167,0,0,1.72
2021-05-12 16:00:00,1.56,3.56,2302.3,0,0,0,1.97
2021-05-13 16:00:00,1.56,2.98,0,-5150.32,36577.5,-31974.8,1.4
2021-05-14 16:00:00,1.54,2.87,0,-1053.6,0,0,1.31
2021-05-17 16:00:00,1.57,3.12,2276.7,0,0,0,1.53
