时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2022-07-07 16:00:00,19.45,22.74,913.7,0,0,0,2.75
2022-07-08 16:00:00,19.97,23.34,589.3,0,0,0,2.81
2022-07-11 16:00:00,21.17,24.39,1041.6,0,0,0,2.66
2022-07-12 16:00:00,20.94,23.97,0,-410.9,0,0,2.51
2022-07-13 16:00:00,20.28,23.52,0,-450,0,0,2.69
2022-07-14 16:00:00,19.91,23.14,0,-378.5,0,0,2.69
2022-07-15 16:00:00,19.13,22.26,0,-865.8,0,0,2.63
2022-07-18 16:00:00,21.26,24.66,2371.1,0,0,0,2.8
2022-07-19 16:00:00,20.68,23.78,0,-871.8,0,0,2.57
2022-07-20 16:00:00,20.66,24.21,430.5,0,0,0,2.94
2022-07-21 16:00:00,20.39,23.95,0,-254.41,0,0,2.96
2022-07-22 16:00:00,20.69,24.22,261.9,0,0,0,2.92
2022-07-25 16:00:00,20.69,23.94,0,-278.3,0,0,2.69
2022-07-26 16:00:00,21.45,24.56,616.3,0,0,0,2.56
2022-07-27 16:00:00,21.27,24.44,0,-119.7,0,0,2.61
2022-07-28 16:00:00,22.2,25.54,1090.8,0,0,0,2.73
2022-07-29 16:00:00,23.24,26.93,1380.4,0,0,0,2.99
2022-08-01 16:00:00,23.11,26.79,0,-144.1,4916.7,-6652.5,2.99
2022-08-02 16:00:00,22.39,26.14,0,-646.8,0,0,3.06
2022-08-03 16:00:00,22.04,25.79,0,-338.8,0,0,3.07
2022-08-04 16:00:00,23.42,27.31,1502.3,0,0,0,3.15
2022-08-05 16:00:00,25.19,29.08,1752.8,0,0,0,3.11
2022-08-08 16:00:00,24.62,28.57,0,-501.5,0,0,3.17
2022-08-09 16:00:00,24.39,28.25,0,-324.3,0,0,3.1
2022-08-10 16:00:00,24.23,27.92,0,-326.7,0,0,2.97
2022-08-11 16:00:00,25.19,29.19,1256.1,0,0,0,3.2
2022-08-12 16:00:00,25.49,29.46,268.1,0,0,0,3.16
2022-08-15 16:00:00,25.11,29.24,0,-218.1,0,0,3.3
2022-08-16 16:00:00,25.06,29.32,79.1,0,0,0,3.41
2022-08-17 16:00:00,24.45,28.62,0,-692.1,0,0,3.35
2022-08-18 16:00:00,23.6,27.67,0,-934.7,0,0,3.29
2022-08-19 16:00:00,24.32,28.39,714.4,0,0,0,3.27
2022-08-22 16:00:00,23.78,27.7,0,-683.8,0,0,3.17
2022-08-23 16:00:00,24.48,28.13,422.5,0,0,0,2.93
2022-08-24 16:00:00,24.96,28.6,467.3,0,0,0,2.91
2022-08-25 16:00:00,25.3,29.11,498.2,0,0,0,3.04
2022-08-26 16:00:00,24.61,28.49,0,-606.3,0,0,3.11
2022-08-29 16:00:00,23.56,27.09,0,-1391.6,0,0,2.86
2022-08-30 16:00:00,23.5,27.06,0,-27.8,0,0,2.88
2022-08-31 16:00:00,24.43,27.94,867.6,0,0,0,2.82
2022-09-01 16:00:00,23.33,26.71,0,-1218.7,3512,-1491.2,2.74
2022-09-02 16:00:00,23.98,27.4,688.1,0,0,0,2.76
2022-09-05 16:00:00,24.44,27.7,294.7,0,0,0,2.62
2022-09-06 16:00:00,24.08,27.38,0,-313.6,0,0,2.66
2022-09-07 16:00:00,23.67,26.89,0,-489.1,0,0,2.6
2022-09-08 16:00:00,24.37,27.74,843.5,0,0,0,2.71
2022-09-09 16:00:00,24.91,28.35,600.3,0,0,0,2.75
2022-09-13 16:00:00,27.4,30.95,2576.9,0,0,0,2.79
2022-09-14 16:00:00,25.88,29.03,0,-1900,0,0,2.5
2022-09-15 16:00:00,25.54,28.7,0,-326.2,0,0,2.52
2022-09-16 16:00:00,24.63,27.63,0,-1060.9,0,0,2.41
2022-09-19 16:00:00,24.95,27.87,238.3,0,0,0,2.34
2022-09-20 16:00:00,25.28,28.39,512.1,0,0,0,2.48
2022-09-21 16:00:00,25.75,28.73,340.5,0,0,0,2.37
2022-09-22 16:00:00,25.4,28.23,0,-498,0,0,2.26
2022-09-23 16:00:00,25.04,27.77,0,-452.3,0,0,2.18
2022-09-26 16:00:00,23.75,26.38,0,-1373.3,0,0,2.13
2022-09-27 16:00:00,23.72,26.45,67.1,0,0,0,2.21
2022-09-28 16:00:00,23.68,26.16,0,-284.3,0,0,2.01
2022-09-29 16:00:00,24.65,27.26,1082.7,0,0,0,2.09
2022-09-30 16:00:00,24.28,26.68,0,-575.1,0,0,1.93
2022-10-10 16:00:00,24.79,27.02,342.6,0,4389,-3247.6,1.79
2022-10-11 16:00:00,24.33,26.64,0,-376.8,0,0,1.86
2022-10-12 16:00:00,24.48,26.8,152,0,0,0,1.86
2022-10-13 16:00:00,24.2,26.35,0,-439.2,0,0,1.73
2022-10-14 16:00:00,25.22,27.64,1273.2,0,0,0,1.93
2022-10-17 16:00:00,23.48,25.7,0,-1914.4,0,0,1.8
2022-10-18 16:00:00,23.64,26.33,617.6,0,0,0,2.18
2022-10-19 16:00:00,23.18,25.83,0,-495.2,0,0,2.15
2022-10-20 16:00:00,23.05,25.54,0,-287.2,0,0,2.02
2022-10-21 16:00:00,23.1,25.55,14.4,0,0,0,1.99
2022-10-24 16:00:00,23.49,26.08,523.2,0,0,0,2.1
2022-10-25 16:00:00,24.07,26.94,847.2,0,0,0,2.31
2022-10-26 16:00:00,24.28,27.04,107.6,0,0,0,2.22
2022-10-27 16:00:00,22.5,25.05,0,-1973.2,0,0,2.08
2022-10-28 16:00:00,21.16,23.26,0,-1774.8,0,0,1.73
2022-10-31 16:00:00,21.94,24.54,1268,0,0,0,2.13
2022-11-01 16:00:00,22.89,25.49,936.3,0,2027,-3894.3,2.12
2022-11-02 16:00:00,22.53,25.01,0,-473.2,0,0,2.02
2022-11-03 16:00:00,21.2,23.16,0,-1832.6,0,0,1.62
2022-11-04 16:00:00,21.59,23.56,395.3,0,0,0,1.62
2022-11-07 16:00:00,21.97,23.86,299,0,0,0,1.55
2022-11-08 16:00:00,22.06,23.92,60.7,0,0,0,1.52
2022-11-09 16:00:00,22.93,24.6,671,0,0,0,1.36
2022-11-10 16:00:00,22.89,24.3,0,-298.5,0,0,1.15
2022-11-11 16:00:00,24.39,26.65,2332.7,0,0,0,1.82
2022-11-14 16:00:00,23.1,25.38,0,-1259.8,0,0,1.85
2022-11-15 16:00:00,24.31,26.96,1567.7,0,0,0,2.13
2022-11-16 16:00:00,24.78,27.44,477.4,0,0,0,2.13
2022-11-17 16:00:00,24.7,27.4,0,-44.8,0,0,2.17
2022-11-18 16:00:00,24.02,26.67,0,-723.6,0,0,2.14
2022-11-21 16:00:00,24.09,26.7,30.9,0,0,0,2.1
2022-11-22 16:00:00,24.59,27.12,416.6,0,0,0,2.03
2022-11-23 16:00:00,25.53,28.06,927.5,0,0,0,2.02
2022-11-24 16:00:00,26.22,28.84,775.5,0,0,0,2.08
2022-11-25 16:00:00,27.49,30.1,1248.3,0,0,0,2.05
2022-11-28 16:00:00,26.12,28.6,0,-1490.7,0,0,1.97
2022-11-29 16:00:00,26.3,28.65,49.5,0,0,0,1.86
2022-11-30 16:00:00,26.15,28.24,0,-400.1,0,0,1.66
2022-12-01 16:00:00,26.64,29.14,885.54,0,1184.1,-861,1.97
2022-12-02 16:00:00,26.75,29.2,65.3,0,0,0,1.93
2022-12-05 16:00:00,26.42,28.86,0,-334.8,0,0,1.93
2022-12-06 16:00:00,25.88,28.08,0,-772.7,0,0,1.75
2022-12-07 16:00:00,25.59,27.48,0,-599.9,0,0,1.5
2022-12-08 16:00:00,26.66,28.24,757.9,0,0,0,1.25
2022-12-09 16:00:00,27.1,28.64,388.5,0,0,0,1.21
2022-12-12 16:00:00,25.78,27.28,0,-1339.6,0,0,1.19
2022-12-13 16:00:00,26.11,27.79,503.1,0,0,0,1.33
2022-12-14 16:00:00,26.37,28.18,387.4,0,0,0,1.43
2022-12-15 16:00:00,25.77,27.38,0,-791.8,0,0,1.28
2022-12-16 16:00:00,26.03,27.38,0,-3.7,0,0,1.07
2022-12-19 16:00:00,24.92,26.2,0,-1165.6,0,0,1.02
2022-12-20 16:00:00,24.59,25.68,0,-518.5,0,0,0.87
2022-12-21 16:00:00,25.39,26.5,812,0,0,0,0.89
2022-12-22 16:00:00,25.65,26.68,178.2,0,0,0,0.82
2022-12-23 16:00:00,25.43,26.33,0,-346.8,0,0,0.72
2022-12-26 16:00:00,26.18,26.97,631.6,0,0,0,0.63
2022-12-27 16:00:00,27.02,27.83,860.6,0,0,0,0.64
2022-12-28 16:00:00,26.52,27.3,0,-534.1,0,0,0.62
2022-12-29 16:00:00,26.91,27.64,342,0,0,0,0.58
2022-12-30 16:00:00,28.11,28.75,1097,0,0,0,0.5
2023-01-03 16:00:00,28.22,28.99,234.8,0,6960,-5437.8,0.6
2023-01-04 16:00:00,27.54,28.39,0,-591.4,0,0,0.67
2023-01-05 16:00:00,27.08,28.07,0,-319.3,0,0,0.78
2023-01-06 16:00:00,26.51,27.57,0,-494,0,0,0.84
2023-01-09 16:00:00,27.09,28.22,644.6,0,0,0,0.89
2023-01-10 16:00:00,26.31,27.45,0,-756.4,0,0,0.9
2023-01-11 16:00:00,27.16,28.33,869.5,0,0,0,0.92
2023-01-12 16:00:00,27.84,28.96,618,0,0,0,0.88
2023-01-13 16:00:00,28.68,29.6,636.7,0,0,0,0.71
2023-01-16 16:00:00,28.39,29.45,0,-150,0,0,0.83
2023-01-17 16:00:00,28.08,29.2,0,-250.1,0,0,0.87
2023-01-18 16:00:00,28.83,29.75,546.7,0,0,0,0.71
2023-01-19 16:00:00,27.64,28.38,0,-1357.9,0,0,0.58
2023-01-20 16:00:00,28.27,29.41,1023.1,0,0,0,0.89
2023-01-30 16:00:00,29.4,31.05,1619.5,0,0,0,1.28
2023-01-31 16:00:00,28.79,30.15,0,-886.4,0,0,1.06
2023-02-01 16:00:00,29.28,30.96,805.7,0,0,-2044.5,1.3
2023-02-02 16:00:00,29.91,31.99,1017.1,0,0,0,1.6
2023-02-03 16:00:00,29.9,32.25,253.4,0,0,0,1.81
2023-02-06 16:00:00,29.91,32.15,0,-99.4,0,0,1.72
2023-02-07 16:00:00,29.78,32.32,174.3,0,0,0,1.96
2023-02-08 16:00:00,30.33,33.27,937.4,0,0,0,2.26
2023-02-09 16:00:00,29.58,32.4,0,-856.6,0,0,2.18
2023-02-10 16:00:00,29.24,31.69,0,-702.7,0,0,1.9
2023-02-13 16:00:00,29.41,31.7,9.6,0,0,0,1.77
2023-02-14 16:00:00,29.72,32.35,636.1,0,0,0,2.03
2023-02-15 16:00:00,29.17,31.96,0,-380.7,0,0,2.16
2023-02-16 16:00:00,29.51,32.69,715.8,0,0,0,2.46
2023-02-17 16:00:00,28.49,31.04,0,-1633.8,0,0,1.98
2023-02-20 16:00:00,29.66,32.21,1165.3,0,0,0,1.97
2023-02-21 16:00:00,29.62,32.19,0,-22.5,0,0,1.98
2023-02-22 16:00:00,29.2,31.28,0,-899.2,0,0,1.61
2023-02-23 16:00:00,28.97,31.32,42.2,0,0,0,1.82
2023-02-24 16:00:00,29.16,31.5,177.2,0,0,0,1.81
2023-02-27 16:00:00,28.44,30.7,0,-789.9,0,0,1.76
2023-02-28 16:00:00,28.42,30.93,224.8,0,0,0,1.95
2023-03-01 16:00:00,28.21,30.74,0,-189.79,1208.4,-586,1.97
2023-03-02 16:00:00,27.72,30.01,0,-725.4,0,0,1.79
2023-03-03 16:00:00,28.73,31.05,1035.9,0,0,0,1.8
2023-03-06 16:00:00,29.46,32.22,1158.8,0,0,0,2.13
2023-03-07 16:00:00,30,32.5,276.7,0,0,0,1.92
2023-03-08 16:00:00,29.37,31.68,0,-813.8,0,0,1.79
2023-03-09 16:00:00,29.37,31.71,26.6,0,0,0,1.81
2023-03-10 16:00:00,28.51,30.45,0,-1245,0,0,1.51
2023-03-13 16:00:00,29.37,31.35,886,0,0,0,1.53
2023-03-14 16:00:00,29.02,30.77,0,-568.5,0,0,1.36
2023-03-15 16:00:00,29.64,31.75,967.8,0,0,0,1.63
2023-03-16 16:00:00,30.14,32.35,589.6,0,0,0,1.7
2023-03-17 16:00:00,30.49,33.26,905.7,0,0,0,2.12
2023-03-20 16:00:00,29.6,32.09,0,-1158.7,0,0,1.92
2023-03-21 16:00:00,29.66,32.46,363.1,0,0,0,2.16
2023-03-22 16:00:00,29.63,32.86,402.5,0,0,0,2.49
2023-03-23 16:00:00,28.9,31.96,0,-895.3,0,0,2.37
2023-03-24 16:00:00,28.24,31.67,0,-284.1,0,0,2.67
2023-03-27 16:00:00,27.54,31.13,0,-538,0,0,2.81
2023-03-28 16:00:00,27.85,31.01,0,-113.4,0,0,2.47
2023-03-29 16:00:00,28.69,31.97,947.4,0,0,0,2.55
2023-03-30 16:00:00,29.49,33.2,1221.4,0,0,0,2.87
2023-03-31 16:00:00,29.79,33.58,374.5,0,0,0,2.92
2023-04-03 16:00:00,30.66,34.42,832.1,0,6433.8,-5238.3,2.88
2023-04-04 16:00:00,31.85,35.47,1037.4,0,0,0,2.75
2023-04-06 16:00:00,31.31,34.65,0,-811.8,0,0,2.54
2023-04-07 16:00:00,30.97,34.54,0,-112.4,0,0,2.73
2023-04-10 16:00:00,30.69,34.34,0,-191.2,0,0,2.79
2023-04-11 16:00:00,31.36,35,648.8,0,0,0,2.77
2023-04-12 16:00:00,31.15,34.78,0,-215.6,0,0,2.77
2023-04-13 16:00:00,31.31,34.53,0,-253.6,0,0,2.45
2023-04-14 16:00:00,31.13,34.68,157.6,0,0,0,2.71
2023-04-17 16:00:00,31.62,35.17,482,0,0,0,2.7
2023-04-18 16:00:00,32.25,35.53,358.4,0,0,0,2.48
2023-04-19 16:00:00,31.01,34.5,0,-1018.6,0,0,2.66
2023-04-20 16:00:00,30.59,34.27,0,-232.6,0,0,2.82
2023-04-21 16:00:00,29.63,33.42,0,-842.4,0,0,2.92
2023-04-24 16:00:00,29.98,33.56,140,0,0,0,2.75
2023-04-25 16:00:00,30.69,34.2,634.4,0,0,0,2.69
2023-04-26 16:00:00,30.91,34.32,115.8,0,0,0,2.6
2023-04-27 16:00:00,31.85,35.56,1228.6,0,0,0,2.81
2023-04-28 16:00:00,32.65,36.55,984.8,0,0,0,2.94
2023-05-04 16:00:00,34.76,38.45,1874.3,0,4053.6,-4300.5,2.74
2023-05-05 16:00:00,34.98,38.25,0,-199.6,0,0,2.42
2023-05-08 16:00:00,37.54,40.44,2173.4,0,0,0,2.11
2023-05-09 16:00:00,37.48,40.73,288.6,0,0,0,2.36
2023-05-10 16:00:00,35.08,38.82,0,-1897.8,0,0,2.77
2023-05-11 16:00:00,35.81,39.89,1065.7,0,0,0,3
2023-05-12 16:00:00,36.26,40.39,496.1,0,0,0,3.03
2023-05-15 16:00:00,36.19,40.36,0,-33.4,0,0,3.06
2023-05-16 16:00:00,36.75,40.79,424.1,0,0,0,2.95
2023-05-17 16:00:00,35.81,40.15,0,-632,0,0,3.2
2023-05-18 16:00:00,37.28,41.66,1500.3,0,0,0,3.19
2023-05-19 16:00:00,36.6,41.43,0,-230.1,0,0,3.54
2023-05-22 16:00:00,36.89,41.85,416.6,0,0,0,3.62
2023-05-23 16:00:00,36.47,41.58,0,-273.9,0,0,3.74
2023-05-24 16:00:00,34.65,39.67,0,-1887.3,0,0,3.73
2023-05-25 16:00:00,35.21,40.43,755.8,0,0,0,3.86
2023-05-26 16:00:00,35.64,40.67,234.8,0,0,0,3.71
2023-05-29 16:00:00,37.07,42.71,2014.1,0,0,0,4.11
2023-05-30 16:00:00,36.46,42.21,0,-486.9,0,0,4.21
2023-05-31 16:00:00,36.12,41.74,0,-465.7,0,0,4.13
2023-06-01 16:00:00,36.15,41.72,0,-27.56,17544,-17189.6,4.09
2023-06-02 16:00:00,36.01,41.7,0,-15.1,0,0,4.18
2023-06-05 16:00:00,37.81,43.56,1846.1,0,0,0,4.17
2023-06-06 16:00:00,38.04,43.7,133.2,0,0,0,4.1
2023-06-07 16:00:00,38.18,44.13,430.1,0,0,0,4.31
2023-06-08 16:00:00,38.49,44.76,619,0,0,0,4.53
2023-06-09 16:00:00,39.36,45.52,756.6,0,0,0,4.42
2023-06-12 16:00:00,39.12,45.1,0,-420.5,0,0,4.3
2023-06-13 16:00:00,40.19,46.11,1004.7,0,0,0,4.22
2023-06-14 16:00:00,39.17,44.81,0,-1291.8,0,0,4.05
2023-06-15 16:00:00,40.19,45.77,947.6,0,0,0,3.98
2023-06-16 16:00:00,40.97,46.31,543.6,0,0,0,3.79
2023-06-19 16:00:00,41.28,46.22,0,-95.8,0,0,3.5
2023-06-20 16:00:00,41.2,46.02,0,-193.9,0,0,3.41
2023-06-21 16:00:00,42.3,47.03,999.9,0,0,0,3.32
2023-06-26 16:00:00,41.25,45.96,0,-1062.4,0,0,3.33
2023-06-27 16:00:00,40.78,45.71,0,-246.5,0,0,3.5
2023-06-28 16:00:00,41.31,46.33,615.3,0,0,0,3.55
2023-06-29 16:00:00,40.85,45.75,0,-578.2,0,0,3.48
2023-06-30 16:00:00,41.36,46.3,549.4,0,0,0,3.49
2023-07-03 16:00:00,45.69,50.15,3807.3,0,3213,-5347.2,3.06
2023-07-04 16:00:00,44.28,48.71,0,-1428.4,0,0,3.07
2023-07-05 16:00:00,44.3,48.67,0,-36.1,0,0,3.03
2023-07-06 16:00:00,43.92,48.12,0,-546.7,0,0,2.92
2023-07-07 16:00:00,43.61,47.92,0,-199.2,0,0,3
2023-07-10 16:00:00,43.34,47.64,0,-276.9,0,0,3
2023-07-11 16:00:00,43.82,48.15,506.5,0,0,0,3.01
2023-07-12 16:00:00,44.82,49.08,919.2,0,0,0,2.94
2023-07-13 16:00:00,45.88,50.44,1346.9,0,0,0,3.13
2023-07-14 16:00:00,46.06,50.61,174.7,0,0,0,3.12
2023-07-17 16:00:00,46.76,51.21,587,0,0,0,3.03
2023-07-18 16:00:00,47.14,51.05,0,-152.29,0,0,2.66
2023-07-19 16:00:00,49.03,52.61,1547,0,0,0,2.4
2023-07-20 16:00:00,48.93,52.54,0,-74.5,0,0,2.42
2023-07-21 16:00:00,47.92,51.44,0,-1089.67,0,0,2.38
2023-07-24 16:00:00,48.15,51.7,260.6,0,0,0,2.4
2023-07-25 16:00:00,48.91,52.43,722.9,0,0,0,2.36
2023-07-26 16:00:00,49.39,52.79,358,0,0,0,2.28
2023-07-27 16:00:00,50.47,53.87,1069.9,0,0,0,2.26
2023-07-28 16:00:00,50.21,54.05,171.2,0,0,0,2.56
2023-07-31 16:00:00,50.66,54.54,488.5,0,0,0,2.58
2023-08-01 16:00:00,51.69,55.54,991.45,0,7364.4,-2548,2.54
2023-08-02 16:00:00,50.29,53.86,0,-1669.3,0,0,2.38
2023-08-03 16:00:00,49.57,53.37,0,-479.2,0,0,2.54
2023-08-04 16:00:00,50.12,53.82,443,0,0,0,2.46
2023-08-07 16:00:00,49.71,53.52,0,-299.6,0,0,2.54
2023-08-08 16:00:00,49.67,53.46,0,-52.7,0,0,2.53
2023-08-09 16:00:00,50.64,54.38,911,0,0,0,2.48
2023-08-10 16:00:00,50.33,54.11,0,-268.5,0,0,2.51
2023-08-11 16:00:00,49.92,53.43,0,-675.9,0,0,2.34
2023-08-14 16:00:00,49.8,53.22,0,-210.8,0,0,2.28
2023-08-15 16:00:00,51.56,55.09,1856.7,0,0,0,2.33
2023-08-16 16:00:00,51.01,54.56,0,-528.7,0,0,2.35
2023-08-17 16:00:00,51.67,55.18,614,0,0,0,2.31
2023-08-18 16:00:00,51.68,55.26,85.5,0,0,0,2.36
2023-08-21 16:00:00,52.1,55.38,115.8,0,0,0,2.16
2023-08-22 16:00:00,51.65,55.16,0,-222.1,0,0,2.31
2023-08-23 16:00:00,51.65,55.15,0,-10.4,0,0,2.31
2023-08-24 16:00:00,52.54,55.83,679.2,0,0,0,2.16
2023-08-25 16:00:00,52.86,56.32,485.3,0,0,0,2.26
2023-08-28 16:00:00,54.12,57.64,1302.5,0,0,0,2.28
2023-08-29 16:00:00,53.94,57.22,0,-417.1,0,0,2.13
2023-08-30 16:00:00,54.62,57.81,591.3,0,0,0,2.06
2023-08-31 16:00:00,54.89,58.03,208.2,0,0,0,2.03
2023-09-01 16:00:00,53.88,56.94,0,-1076.4,5865,-6347.7,1.99
2023-09-04 16:00:00,53.29,56.68,0,-257.1,0,0,2.21
2023-09-05 16:00:00,53.83,57.02,335.5,0,0,0,2.07
2023-09-06 16:00:00,54.58,57.63,606.4,0,0,0,1.97
2023-09-07 16:00:00,54.45,57.52,0,-105.5,0,0,1.99
2023-09-08 16:00:00,53.81,57,0,-521.1,0,0,2.07
2023-09-11 16:00:00,54.25,57.34,337.9,0,0,0,2
2023-09-12 16:00:00,54,57.2,0,-135.3,0,0,2.08
2023-09-13 16:00:00,53.25,56.74,0,-459.1,0,0,2.28
2023-09-14 16:00:00,54.31,58.11,1359,0,0,0,2.46
2023-09-15 16:00:00,54.79,58.21,100.2,0,0,0,2.21
2023-09-18 16:00:00,53.69,57.24,0,-957.4,0,0,2.31
2023-09-19 16:00:00,53.4,57.46,208.5,0,0,0,2.65
2023-09-20 16:00:00,54.53,58.68,1210.7,0,0,0,2.69
2023-09-21 16:00:00,53.06,57.27,0,-1392.5,0,0,2.75
2023-09-22 16:00:00,53.19,57.56,283.3,0,0,0,2.85
2023-09-25 16:00:00,53.42,57.94,379,0,0,0,2.95
2023-09-26 16:00:00,53.38,57.85,0,-93.1,0,0,2.91
2023-09-27 16:00:00,52.64,56.76,0,-1071,0,0,2.7
2023-09-28 16:00:00,52.47,56.83,67.3,0,0,0,2.86
2023-10-09 16:00:00,51.66,56.36,0,-470.9,3616.8,-3075.8,3.1
2023-10-10 16:00:00,51.09,56.08,0,-276.3,0,0,3.3
2023-10-11 16:00:00,51.5,56.68,598.7,0,0,0,3.42
2023-10-12 16:00:00,52.4,57.56,871.3,0,0,0,3.39
2023-10-13 16:00:00,53.57,58.79,1213.5,0,0,0,3.4
2023-10-16 16:00:00,53.69,58.78,0,-7.1,0,0,3.31
2023-10-17 16:00:00,54.22,59.38,592.8,0,0,0,3.35
2023-10-18 16:00:00,54.59,59.75,370.3,0,0,0,3.34
2023-10-19 16:00:00,53.53,58.24,0,-1498.4,0,0,3.07
2023-10-20 16:00:00,53.19,57.75,0,-488,0,0,2.98
2023-10-23 16:00:00,52.32,56.94,0,-797.5,0,0,3.03
2023-10-24 16:00:00,52.23,56.76,0,-183.5,0,0,2.98
2023-10-25 16:00:00,51.39,55.51,0,-1233,0,0,2.72
2023-10-26 16:00:00,51.77,56.18,661.5,0,0,0,2.91
2023-10-27 16:00:00,52.15,56.52,336.5,0,0,0,2.87
2023-10-30 16:00:00,52.8,56.71,191,0,0,0,2.56
2023-10-31 16:00:00,52.24,56.51,0,-203.7,0,0,2.8
2023-11-01 16:00:00,53.38,57.7,1178.88,0,6710.4,-6820,2.82
2023-11-02 16:00:00,55.06,59.5,1783.2,0,0,0,2.86
2023-11-03 16:00:00,55.24,59.43,0,-68.8,0,0,2.7
2023-11-06 16:00:00,55.42,59.3,0,-127.4,0,0,2.5
2023-11-07 16:00:00,55.44,59.53,228.4,0,0,0,2.63
2023-11-08 16:00:00,55.97,60,465.8,0,0,0,2.58
2023-11-09 16:00:00,56.33,60.62,612.6,0,0,0,2.74
2023-11-10 16:00:00,55.12,59.56,0,-1050.8,0,0,2.86
2023-11-13 16:00:00,55.88,60.3,734.8,0,0,0,2.84
2023-11-14 16:00:00,56.42,60.77,468,0,0,0,2.78
2023-11-15 16:00:00,57.74,61.97,1185.8,0,0,0,2.68
2023-11-16 16:00:00,57.8,62.21,237.6,0,0,0,2.79
2023-11-17 16:00:00,56.57,61.11,0,-1094,0,0,2.9
2023-11-20 16:00:00,55.51,60.3,0,-798,0,0,3.08
2023-11-21 16:00:00,56.5,61.35,1039.8,0,0,0,3.1
2023-11-22 16:00:00,55.74,60.62,0,-720.8,0,0,3.13
2023-11-23 16:00:00,55.35,60.36,0,-263.8,0,0,3.22
2023-11-24 16:00:00,55.61,60.58,225.8,0,0,0,3.19
2023-11-27 16:00:00,54.56,59.46,0,-1111.8,0,0,3.17
2023-11-28 16:00:00,54.68,59.61,146.2,0,0,0,3.19
2023-11-29 16:00:00,54.51,59.38,0,-226.6,0,0,3.15
2023-11-30 16:00:00,55.21,60.22,833,0,0,0,3.23
2023-12-01 16:00:00,54.51,59.55,0,-665.91,10040.2,-13212,3.26
2023-12-04 16:00:00,55.05,60,450.4,0,0,0,3.19
2023-12-05 16:00:00,54.22,59.15,0,-843.2,0,0,3.2
2023-12-06 16:00:00,53.78,58.66,0,-486.5,0,0,3.17
2023-12-07 16:00:00,53.68,58.55,0,-108.5,0,0,3.17
2023-12-08 16:00:00,54.75,59.67,1111.8,0,0,0,3.18
2023-12-11 16:00:00,54.86,59.81,138,0,0,0,3.2
2023-12-12 16:00:00,56.56,61.66,1831,0,0,0,3.26
2023-12-13 16:00:00,56.76,61.93,261.3,0,0,0,3.3
2023-12-14 16:00:00,56.69,61.84,0,-89.5,0,0,3.29
2023-12-15 16:00:00,55.77,60.83,0,-992,0,0,3.25
2023-12-18 16:00:00,56.21,61.39,550.7,0,0,0,3.32
2023-12-19 16:00:00,56.62,61.85,451.6,0,0,0,3.34
2023-12-20 16:00:00,56.81,62.03,181.7,0,0,0,3.33
2023-12-21 16:00:00,56.06,61.19,0,-829.8,0,0,3.29
2023-12-22 16:00:00,56.08,61.26,67.7,0,0,0,3.32
2023-12-25 16:00:00,56.93,62.13,863.2,0,0,0,3.31
2023-12-26 16:00:00,57.4,62.63,493.2,0,0,0,3.32
2023-12-27 16:00:00,58.11,63.36,718.3,0,0,0,3.32
2023-12-28 16:00:00,57.22,62.37,0,-979.7,0,0,3.28
2023-12-29 16:00:00,56.67,61.86,0,-506.5,0,0,3.31
2024-01-02 16:00:00,56.26,61.51,0,-344.1,6544.2,-4926.6,3.36
2024-01-03 16:00:00,56.28,61.56,50.3,0,0,0,3.38
2024-01-04 16:00:00,56.67,61.99,422.8,0,0,0,3.4
2024-01-05 16:00:00,55.44,60.76,0,-1210.9,0,0,3.42
2024-01-08 16:00:00,54.53,59.94,0,-816.6,0,0,3.5
2024-01-09 16:00:00,55.31,60.8,856.9,0,0,0,3.53
2024-01-10 16:00:00,54.59,60.1,0,-692.6,0,0,3.56
2024-01-11 16:00:00,54.21,59.68,0,-419.6,0,0,3.55
2024-01-12 16:00:00,54.29,59.95,272.3,0,0,0,3.67
2024-01-15 16:00:00,54.51,60.23,277.1,0,0,0,3.7
2024-01-16 16:00:00,54.63,60.34,101.8,0,0,0,3.69
2024-01-17 16:00:00,53.39,59.09,0,-1231.6,0,0,3.72
2024-01-18 16:00:00,52.95,58.71,0,-381.3,0,0,3.77
2024-01-19 16:00:00,54.04,59.85,1131.3,0,0,0,3.77
2024-01-22 16:00:00,54.77,60.67,809.6,0,0,0,3.81
2024-01-23 16:00:00,54.61,60.48,0,-190.3,0,0,3.8
2024-01-24 16:00:00,56.44,62.43,1933,0,0,0,3.83
2024-01-25 16:00:00,56.32,62.43,3.1,0,0,0,3.91
2024-01-26 16:00:00,56.21,62.48,51.8,0,0,0,4.01
2024-01-29 16:00:00,56.34,62.85,363.5,0,0,0,4.16
2024-01-30 16:00:00,56.4,62.93,76.1,0,0,0,4.18
2024-01-31 16:00:00,56.87,63.23,298.6,0,0,0,4.05
2024-02-01 16:00:00,56.98,63.13,0,-95.87,7031.3,-5664.8,3.92
2024-02-02 16:00:00,57.66,64.04,896.7,0,0,0,4.05
2024-02-05 16:00:00,58.81,65.32,1268.4,0,0,0,4.1
2024-02-06 16:00:00,59.39,65.94,617.4,0,0,0,4.11
2024-02-07 16:00:00,58.3,64.76,0,-1172,0,0,4.08
2024-02-08 16:00:00,58.97,65.53,765.7,0,0,0,4.13
